id,temperature,humidity,air_quality,created_at
10189,29.1,58.5,154,2026-03-03 15:39:48.138739
10190,29.1,58.5,159,2026-03-03 15:39:55.142141
10191,29.1,58.5,161,2026-03-03 15:40:01.993002
10192,29.1,58.5,158,2026-03-03 15:40:08.86038
10193,29.1,58.5,159,2026-03-03 15:40:15.805677
10194,29.1,58.5,158,2026-03-03 15:40:22.937252
10195,29.1,58.4,158,2026-03-03 15:40:30.660859
10196,29.1,58.5,161,2026-03-03 15:40:37.460417
10197,29.1,58.5,158,2026-03-03 15:40:44.21496
10198,29.1,58.5,159,2026-03-03 15:40:50.807698
10199,29.1,58.6,155,2026-03-03 15:40:58.198553
10200,29.2,58.6,153,2026-03-03 15:41:06.839946
10201,29.2,58.5,157,2026-03-03 15:41:13.745614
10202,29.2,58.5,158,2026-03-03 15:41:21.19262
10203,29.2,58.5,154,2026-03-03 15:41:28.12188
10204,29.2,58.5,156,2026-03-03 15:41:35.473662
10205,29.2,58.5,154,2026-03-03 15:41:42.664817
10206,29.2,58.5,156,2026-03-03 15:41:49.353568
10207,29.2,58.5,156,2026-03-03 15:41:55.941511
10208,29.2,58.5,158,2026-03-03 15:42:02.677787
10209,29.2,58.5,154,2026-03-03 15:42:09.476547
10210,29.2,58.5,150,2026-03-03 15:42:16.166106
10211,29.2,58.6,152,2026-03-03 15:42:23.149796
10212,29.2,58.5,155,2026-03-03 15:42:30.150213
10213,29.2,58.7,151,2026-03-03 15:42:37.702971
10214,29.2,58.7,152,2026-03-03 15:42:44.466562
10215,29.2,58.6,153,2026-03-03 15:42:51.62997
10216,29.2,58.6,150,2026-03-03 15:42:58.788278
10217,29.2,58.6,151,2026-03-03 15:43:05.164892
10218,29.2,58.5,150,2026-03-03 15:43:12.311107
10219,29.2,58.5,147,2026-03-03 15:43:19.255991
10220,29.2,58.5,148,2026-03-03 15:43:26.449331
10221,29.2,58.5,147,2026-03-03 15:43:35.386574
10222,29.2,58.5,145,2026-03-03 15:43:42.434817
10223,29.2,58.5,148,2026-03-03 15:43:49.331101
10224,29.2,58.4,151,2026-03-03 15:43:56.318703
10225,29.3,58.3,154,2026-03-03 15:44:03.03938
10226,29.3,58.3,155,2026-03-03 15:44:10.06618
10227,29.2,58.4,153,2026-03-03 15:44:17.490464
10228,29.2,58.4,149,2026-03-03 15:44:24.110817
10229,29.2,58.5,148,2026-03-03 15:44:30.589447
10230,29.2,58.5,148,2026-03-03 15:44:37.731222
10231,29.3,58.4,150,2026-03-03 15:44:44.711023
10232,29.2,58.5,147,2026-03-03 15:44:51.820199
10233,29.3,58.4,147,2026-03-03 15:44:58.812832
10234,29.3,58.4,148,2026-03-03 15:45:05.406792
10235,29.3,58.4,147,2026-03-03 15:45:12.096506
10236,29.3,58.4,147,2026-03-03 15:45:19.066768
10237,29.3,58.4,145,2026-03-03 15:45:26.143756
10238,29.3,58.4,147,2026-03-03 15:45:33.256498
10239,29.3,58.3,146,2026-03-03 15:45:40.016124
10240,29.3,58.3,143,2026-03-03 15:45:46.754996
10241,29.3,58.4,145,2026-03-03 15:45:53.651898
10242,29.3,58.3,147,2026-03-03 15:46:00.418716
10243,29.3,58.3,149,2026-03-03 15:46:07.310673
10244,29.3,58.3,147,2026-03-03 15:46:14.471757
10245,29.3,58.3,148,2026-03-03 15:46:22.097506
10246,29.3,58.4,149,2026-03-03 15:46:28.533514
10247,29.3,58.4,147,2026-03-03 15:46:35.47557
10248,29.3,58.3,147,2026-03-03 15:46:42.030086
10249,29.3,58.3,149,2026-03-03 15:46:48.385402
10250,29.3,58.4,150,2026-03-03 15:46:55.609304
10251,29.3,58.4,148,2026-03-03 15:47:02.712864
10252,29.3,58.4,148,2026-03-03 15:47:10.255606
10253,29.3,58.4,148,2026-03-03 15:47:17.472836
10254,29.3,58.4,148,2026-03-03 15:47:24.616225
10255,29.3,58.4,147,2026-03-03 15:47:31.816962
10256,29.3,58.4,150,2026-03-03 15:47:38.620365
10257,29.3,58.4,153,2026-03-03 15:47:45.286359
10258,29.3,58.4,156,2026-03-03 15:47:53.239725
10259,29.2,58.6,150,2026-03-03 15:48:00.499226
10260,29.3,58.4,148,2026-03-03 15:48:07.70375
10261,29.3,58.5,150,2026-03-03 15:48:14.919839
10262,29.3,58.4,155,2026-03-03 15:48:22.184686
10263,29.3,58.5,155,2026-03-03 15:48:28.510812
10264,29.3,58.5,152,2026-03-03 15:48:35.410171
10265,29.3,58.5,148,2026-03-03 15:48:42.882672
10266,29.3,58.5,150,2026-03-03 15:48:50.051567
10267,29.3,58.5,150,2026-03-03 15:48:57.300323
10268,29.3,58.5,148,2026-03-03 15:49:04.103662
10269,29.3,58.5,153,2026-03-03 15:49:11.116714
10270,29.3,58.5,148,2026-03-03 15:49:17.684563
10271,29.3,58.5,154,2026-03-03 15:49:24.254207
10272,29.3,58.5,150,2026-03-03 15:49:31.189684
10273,29.3,58.5,153,2026-03-03 15:49:38.121865
10274,29.3,58.5,154,2026-03-03 15:49:44.906349
10275,29.3,58.5,156,2026-03-03 15:49:51.852741
10276,29.3,58.5,155,2026-03-03 15:49:58.485997
10277,29.3,58.5,153,2026-03-03 15:50:05.168713
10278,29.3,58.5,151,2026-03-03 15:50:11.950283
10279,29.3,58.5,154,2026-03-03 15:50:18.868624
10280,29.3,58.5,150,2026-03-03 15:50:25.897428
10281,29.3,58.5,153,2026-03-03 15:50:33.024155
10282,29.3,58.5,154,2026-03-03 15:50:39.576058
10283,29.3,58.5,152,2026-03-03 15:50:46.6576
10284,29.3,58.5,152,2026-03-03 15:50:53.30241
10285,29.3,58.5,155,2026-03-03 15:51:00.792244
10286,29.3,58.5,154,2026-03-03 15:51:07.564894
10287,29.3,58.5,152,2026-03-03 15:51:14.460927
10288,29.3,58.5,154,2026-03-03 15:51:21.144684
10289,29.4,58.5,154,2026-03-03 15:51:28.030577
10290,29.3,58.5,157,2026-03-03 15:51:36.40045
10291,29.4,58.5,154,2026-03-03 15:51:43.191674
10292,29.4,58.5,154,2026-03-03 15:51:49.714394
10293,29.4,58.5,154,2026-03-03 15:51:56.386736
10294,29.4,58.5,154,2026-03-03 15:52:03.351036
10295,29.4,58.5,153,2026-03-03 15:52:10.713721
10296,29.4,58.5,154,2026-03-03 15:52:17.356703
10297,29.4,58.5,160,2026-03-03 15:52:24.526614
10298,29.4,58.5,157,2026-03-03 15:52:31.594345
10299,29.4,58.5,155,2026-03-03 15:52:38.176084
10300,29.4,58.5,156,2026-03-03 15:52:46.935311
10301,29.4,58.5,156,2026-03-03 15:52:53.926664
10302,29.4,58.6,157,2026-03-03 15:53:00.680561
10303,29.4,58.5,158,2026-03-03 15:53:07.428971
10304,29.4,58.6,158,2026-03-03 15:53:13.975363
10305,29.4,58.6,155,2026-03-03 15:53:21.069861
10306,29.4,58.6,156,2026-03-03 15:53:27.952649
10307,29.4,58.6,158,2026-03-03 15:53:34.494842
10308,29.4,58.6,156,2026-03-03 15:53:41.293081
10309,29.4,58.6,155,2026-03-03 15:53:48.216624
10310,29.4,58.6,159,2026-03-03 15:53:55.083363
10311,29.4,58.6,160,2026-03-03 15:54:02.384184
10312,29.4,58.6,156,2026-03-03 15:54:09.319325
10313,29.4,58.6,158,2026-03-03 15:54:16.295498
10314,29.4,58.6,158,2026-03-03 15:54:23.322462
10315,29.4,58.7,160,2026-03-03 15:54:30.427184
10316,29.4,58.7,157,2026-03-03 15:54:37.306799
10317,29.4,58.7,157,2026-03-03 15:54:44.374976
10318,29.4,58.7,153,2026-03-03 15:54:51.810102
10319,29.4,58.7,157,2026-03-03 15:54:59.19987
10320,29.4,58.7,159,2026-03-03 15:55:05.812657
10321,29.4,58.7,160,2026-03-03 15:55:12.746791
10322,29.4,58.7,159,2026-03-03 15:55:19.763569
10323,29.3,58.7,161,2026-03-03 15:55:26.378803
10324,29.4,58.7,158,2026-03-03 15:55:34.999764
10325,29.3,58.8,158,2026-03-03 15:55:41.510417
10326,29.3,58.8,158,2026-03-03 15:55:48.665299
10327,29.3,58.8,163,2026-03-03 15:55:55.62939
10328,29.3,58.8,159,2026-03-03 15:56:02.384446
10329,29.3,58.8,158,2026-03-03 15:56:09.394947
10330,29.4,58.8,157,2026-03-03 15:56:16.574549
10331,29.3,58.8,156,2026-03-03 15:56:23.786208
10332,29.3,58.9,157,2026-03-03 15:56:31.108596
10333,29.3,58.9,157,2026-03-03 15:56:38.179946
10334,29.3,58.9,158,2026-03-03 15:56:45.137964
10335,29.4,58.9,158,2026-03-03 15:56:51.763145
10336,29.3,59,158,2026-03-03 15:56:58.957555
10337,29.3,59,156,2026-03-03 15:57:05.652473
10338,29.3,59.1,155,2026-03-03 15:57:13.215261
10339,29.3,59.1,160,2026-03-03 15:57:20.039301
10340,29.3,59,163,2026-03-03 15:57:27.152894
10341,29.3,59,160,2026-03-03 15:57:36.95891
10342,29.3,59,157,2026-03-03 15:57:43.954354
10343,29.3,59,157,2026-03-03 15:57:50.731594
10344,29.3,59.1,154,2026-03-03 15:57:57.880746
10345,29.3,59,159,2026-03-03 15:58:04.928596
10346,29.3,59.1,160,2026-03-03 15:58:11.602709
10347,29.3,59.1,160,2026-03-03 15:58:18.127097
10348,29.3,59.1,158,2026-03-03 15:58:25.582706
10349,29.3,59.1,161,2026-03-03 15:58:32.89346
10350,29.3,59.1,162,2026-03-03 15:58:40.072331
10351,29.3,59.1,161,2026-03-03 15:58:47.106071
10352,29.3,59.1,160,2026-03-03 15:58:54.2865
10353,29.3,59.1,159,2026-03-03 15:59:01.356641
10354,29.3,59.1,160,2026-03-03 15:59:07.737882
10355,29.3,59.1,159,2026-03-03 15:59:14.945639
10356,29.3,59.1,158,2026-03-03 15:59:21.860169
10357,29.3,59.2,160,2026-03-03 15:59:28.247214
10358,29.3,59.1,158,2026-03-03 15:59:35.056402
10359,29.3,59.2,157,2026-03-03 15:59:41.966074
10360,29.3,59.2,161,2026-03-03 15:59:48.961845
10361,29.3,59.2,164,2026-03-03 15:59:55.97393
10362,29.3,59.2,158,2026-03-03 16:00:03.681233
10363,29.3,59.2,158,2026-03-03 16:00:10.998139
10364,29.3,59.2,158,2026-03-03 16:00:17.93456
10365,29.3,59.2,157,2026-03-03 16:00:24.94509
10366,29.3,59.3,150,2026-03-03 16:00:31.859881
10367,29.3,59.3,155,2026-03-03 16:00:39.251063
10368,29.3,59.3,158,2026-03-03 16:00:46.016082
10369,29.3,59.3,156,2026-03-03 16:00:52.959752
10370,29.3,59.3,154,2026-03-03 16:00:59.921139
10371,29.3,59.3,157,2026-03-03 16:01:06.485648
10372,29.3,59.3,156,2026-03-03 16:01:13.22648
10373,29.3,59.3,154,2026-03-03 16:01:19.731731
10374,29.3,59.3,157,2026-03-03 16:01:26.513216
10375,29.3,59.4,154,2026-03-03 16:01:35.130802
10376,29.3,59.4,158,2026-03-03 16:01:41.971022
10377,29.3,59.4,155,2026-03-03 16:01:48.898078
10378,29.3,59.4,162,2026-03-03 16:01:56.024044
10379,29.3,59.4,158,2026-03-03 16:02:03.22541
10380,29.3,59.4,159,2026-03-03 16:02:11.630676
10381,29.3,59.4,158,2026-03-03 16:02:19.0209
10382,29.3,59.4,156,2026-03-03 16:02:25.990217
10383,29.3,59.4,160,2026-03-03 16:02:32.913493
10384,29.3,59.4,160,2026-03-03 16:02:39.931915
10385,29.3,59.4,159,2026-03-03 16:02:46.982888
10386,29.3,59.4,161,2026-03-03 16:02:53.638408
10387,29.3,59.5,162,2026-03-03 16:03:21.468454
10388,29.3,59.5,160,2026-03-03 16:03:28.020867
10389,29.3,59.6,156,2026-03-03 16:03:35.229797
10390,29.3,59.5,154,2026-03-03 16:03:41.775907
10391,29.3,59.5,158,2026-03-03 16:03:51.875169
10392,29.3,59.6,165,2026-03-03 16:03:59.220773
10393,29.3,59.6,161,2026-03-03 16:04:06.121986
10394,29.3,59.6,157,2026-03-03 16:04:12.606103
10395,29.3,59.6,156,2026-03-03 16:04:19.141469
10396,29.3,59.6,152,2026-03-03 16:04:25.545126
10397,29.3,59.6,156,2026-03-03 16:04:31.926192
10398,29.3,59.6,160,2026-03-03 16:04:38.470195
10399,29.3,59.6,158,2026-03-03 16:04:44.811305
10400,29.3,59.6,159,2026-03-03 16:04:51.315802
10401,29.3,59.6,158,2026-03-03 16:04:57.677088
10402,29.3,59.6,158,2026-03-03 16:05:04.059692
10403,29.3,59.6,150,2026-03-03 16:05:10.403122
10404,29.3,59.6,156,2026-03-03 16:05:16.740361
10405,29.3,59.6,157,2026-03-03 16:05:23.394716
10406,29.3,59.6,159,2026-03-03 16:05:30.264253
10407,29.3,59.7,158,2026-03-03 16:05:36.520459
10408,29.3,59.7,152,2026-03-03 16:05:42.867281
10409,29.3,59.7,162,2026-03-03 16:05:49.406906
10410,29.3,59.7,162,2026-03-03 16:05:56.042792
10411,29.3,59.8,162,2026-03-03 16:06:02.352836
10412,29.3,59.8,162,2026-03-03 16:06:08.717391
10413,29.3,59.9,157,2026-03-03 16:06:21.466317
10414,29.3,59.9,157,2026-03-03 16:06:27.988592
10415,29.3,59.9,155,2026-03-03 16:06:35.863145
10416,29.3,59.9,152,2026-03-03 16:06:42.579488
10417,29.3,59.9,151,2026-03-03 16:06:49.129999
10418,29.3,59.9,150,2026-03-03 16:06:55.421273
10419,29.3,59.9,147,2026-03-03 16:07:02.819643
10420,29.3,59.9,148,2026-03-03 16:07:09.205291
10421,29.3,59.9,154,2026-03-03 16:07:15.533663
10422,29.3,59.9,152,2026-03-03 16:07:21.791178
10423,29.3,59.9,150,2026-03-03 16:07:38.469509
10424,29.3,59.9,152,2026-03-03 16:07:44.804466
10425,29.3,59.9,150,2026-03-03 16:07:51.136862
10426,29.3,59.9,150,2026-03-03 16:07:57.548464
10427,29.3,59.9,152,2026-03-03 16:08:03.859764
10428,29.3,59.9,151,2026-03-03 16:08:10.188792
10429,29.3,59.9,154,2026-03-03 16:08:16.780718
10430,29.3,60,152,2026-03-03 16:08:23.095155
10431,29.3,60,150,2026-03-03 16:08:29.431862
10432,29.3,60,150,2026-03-03 16:08:46.097199
10433,29.3,60,148,2026-03-03 16:08:52.615402
10434,29.3,60.1,149,2026-03-03 16:08:59.5343
10435,29.3,60,148,2026-03-03 16:09:06.646045
10436,29.3,60,151,2026-03-03 16:09:13.04325
10437,29.3,60,154,2026-03-03 16:09:19.652306
10438,29.3,60.1,156,2026-03-03 16:09:26.21988
10439,29.3,60.1,151,2026-03-03 16:09:32.493476
10440,29.3,60.1,150,2026-03-03 16:09:38.851356
10441,29.3,60.1,156,2026-03-03 16:09:45.605213
10442,29.3,60.1,150,2026-03-03 16:09:52.12579
10443,29.3,60.1,149,2026-03-03 16:09:59.385593
10444,29.3,60.1,150,2026-03-03 16:10:06.14248
10445,29.3,60.1,156,2026-03-03 16:10:12.472415
10446,29.3,60.1,163,2026-03-03 16:10:19.026699
10447,29.3,60.1,164,2026-03-03 16:10:25.615454
10448,29.3,60.2,160,2026-03-03 16:10:31.98639
10449,29.3,60.2,165,2026-03-03 16:10:38.693248
10450,29.3,60.2,162,2026-03-03 16:10:45.249126
10451,29.3,60.2,162,2026-03-03 16:10:51.58069
10452,29.3,60.2,156,2026-03-03 16:10:58.131262
10453,29.3,60.2,155,2026-03-03 16:11:04.574433
10454,29.3,60.2,153,2026-03-03 16:11:11.14802
10455,29.3,60.2,149,2026-03-03 16:11:17.763229
10456,29.3,60.2,152,2026-03-03 16:11:24.083934
10457,29.3,60.2,152,2026-03-03 16:11:30.47095
10458,29.3,60.2,149,2026-03-03 16:11:36.90263
10459,29.3,60.2,150,2026-03-03 16:11:43.482335
10460,29.3,60.2,150,2026-03-03 16:11:50.108772
10461,29.3,60.2,149,2026-03-03 16:11:56.498889
10462,29.3,60.2,147,2026-03-03 16:12:02.776469
10463,29.3,60.2,148,2026-03-03 16:12:09.714675
10464,29.3,60.2,150,2026-03-03 16:12:16.286195
10465,29.3,60.2,151,2026-03-03 16:12:25.743737
10466,29.3,60.2,151,2026-03-03 16:12:32.546539
10467,29.3,60.1,151,2026-03-03 16:12:39.105024
10468,29.3,60.1,147,2026-03-03 16:12:45.683611
10469,29.3,60.1,150,2026-03-03 16:12:52.180124
10470,29.3,60.1,151,2026-03-03 16:12:58.631591
10471,29.3,60.1,149,2026-03-03 16:13:05.332256
10472,29.3,60.1,150,2026-03-03 16:13:11.710453
10473,29.3,60.1,147,2026-03-03 16:13:18.316587
10474,29.3,60.1,147,2026-03-03 16:13:24.863889
10475,29.3,60.1,148,2026-03-03 16:13:31.334821
10476,29.3,60.1,147,2026-03-03 16:13:37.74198
10477,29.3,60.1,147,2026-03-03 16:13:44.289376
10478,29.3,60.1,148,2026-03-03 16:13:50.987588
10479,29.3,60.1,149,2026-03-03 16:13:57.281859
10480,29.3,60.1,147,2026-03-03 16:14:03.631627
10481,29.3,60.1,147,2026-03-03 16:14:21.64492
10482,29.3,60.1,147,2026-03-03 16:14:28.193843
10483,29.3,60.1,147,2026-03-03 16:14:34.612835
10484,29.3,60.1,149,2026-03-03 16:14:41.338875
10485,29.3,60.1,149,2026-03-03 16:14:47.824953
10486,29.3,60.1,146,2026-03-03 16:14:54.207494
10487,29.3,60.1,148,2026-03-03 16:15:00.561777
10488,29.3,60.1,148,2026-03-03 16:15:07.204898
10489,29.3,60.1,148,2026-03-03 16:15:13.781261
10490,29.3,60.1,147,2026-03-03 16:15:20.008599
10491,29.3,60.1,147,2026-03-03 16:15:26.618681
10492,29.3,60.1,151,2026-03-03 16:15:33.036914
10493,29.3,60.1,150,2026-03-03 16:15:39.627399
10494,29.3,60.1,151,2026-03-03 16:15:45.952423
10495,29.3,60.1,155,2026-03-03 16:15:52.347508
10496,29.3,60.1,148,2026-03-03 16:15:58.776579
10497,29.3,60.1,145,2026-03-03 16:16:05.133706
10498,29.3,60.1,149,2026-03-03 16:16:11.477755
10499,29.3,60.1,150,2026-03-03 16:16:18.661196
10500,29.3,60.1,159,2026-03-03 16:16:25.00381
10501,29.3,60.1,154,2026-03-03 16:16:31.565963
10502,29.3,60.1,152,2026-03-03 16:16:38.154812
10503,29.3,60.1,147,2026-03-03 16:16:44.691331
10504,29.3,60.2,150,2026-03-03 16:16:51.244772
10505,29.3,60.2,154,2026-03-03 16:16:58.059567
10506,29.3,60.2,153,2026-03-03 16:17:05.1344
10507,29.3,60.2,155,2026-03-03 16:17:12.090344
10508,29.3,60.2,161,2026-03-03 16:17:18.903098
10509,29.3,60.2,167,2026-03-03 16:17:25.628216
10510,29.3,60.2,169,2026-03-03 16:17:32.340961
10511,29.3,60.1,177,2026-03-03 16:17:38.716155
10512,29.3,60.1,178,2026-03-03 16:17:45.944761
10513,29.3,60.2,170,2026-03-03 16:17:52.843828
10514,29.3,60.2,172,2026-03-03 16:17:59.31087
10515,29.3,60.2,176,2026-03-03 16:18:05.987187
10516,29.3,60.2,171,2026-03-03 16:18:12.984897
10517,29.3,60.2,177,2026-03-03 16:18:19.862604
10518,29.3,60.2,176,2026-03-03 16:18:26.915463
10519,29.3,60.2,178,2026-03-03 16:18:34.899049
10520,29.3,60.2,182,2026-03-03 16:18:42.086733
10521,29.3,60.3,182,2026-03-03 16:18:48.806224
10522,29.3,60.3,175,2026-03-03 16:18:55.561094
10523,29.3,60.4,170,2026-03-03 16:19:02.688313
10524,29.3,60.4,172,2026-03-03 16:19:09.853391
10525,29.3,60.4,170,2026-03-03 16:19:16.81165
10526,29.3,60.4,167,2026-03-03 16:19:23.783912
10527,29.3,60.4,165,2026-03-03 16:19:30.535536
10528,29.3,60.5,163,2026-03-03 16:19:37.155829
10529,29.3,60.5,164,2026-03-03 16:19:43.8665
10530,29.3,60.4,161,2026-03-03 16:19:50.814971
10531,29.3,60.4,163,2026-03-03 16:19:57.786283
10532,29.3,60.4,160,2026-03-03 16:20:04.533911
10533,29.3,60.3,158,2026-03-03 16:20:11.324412
10534,29.3,60.3,159,2026-03-03 16:20:17.716334
10535,29.3,60.3,164,2026-03-03 16:20:24.038849
10536,29.4,60.3,163,2026-03-03 16:20:30.365006
10537,29.3,60.3,162,2026-03-03 16:20:36.630362
10538,29.4,60.3,162,2026-03-03 16:20:42.987416
10539,29.3,60.3,164,2026-03-03 16:20:49.38723
10540,29.4,60.2,170,2026-03-03 16:20:55.700551
10541,29.4,60.2,169,2026-03-03 16:21:02.023643
10542,29.3,60.2,170,2026-03-03 16:21:08.557953
10543,29.3,60.2,168,2026-03-03 16:21:15.126565
10544,29.3,60.2,170,2026-03-03 16:21:21.475734
10545,29.3,60.2,168,2026-03-03 16:21:28.167001
10546,29.3,60.2,168,2026-03-03 16:21:35.815253
10547,29.3,60.2,170,2026-03-03 16:21:42.153325
10548,29.3,60.2,168,2026-03-03 16:21:48.613688
10549,29.3,60.3,166,2026-03-03 16:21:54.926554
10550,29.3,60.3,161,2026-03-03 16:22:01.469393
10551,29.3,60.3,162,2026-03-03 16:22:07.858018
10552,29.3,60.3,159,2026-03-03 16:22:14.65803
10553,29.3,60.3,156,2026-03-03 16:22:21.201729
10554,29.3,60.4,151,2026-03-03 16:22:27.800349
10555,29.3,60.3,162,2026-03-03 16:22:34.221026
10556,29.3,60.3,161,2026-03-03 16:22:40.533489
10557,29.3,60.3,169,2026-03-03 16:22:46.977918
10558,29.3,60.4,164,2026-03-03 16:22:53.265235
10559,29.3,60.4,168,2026-03-03 16:22:59.613307
10560,29.3,60.4,169,2026-03-03 16:23:06.16789
10561,29.3,60.4,165,2026-03-03 16:23:12.449163
10562,29.3,60.4,165,2026-03-03 16:23:18.83831
10563,29.3,60.4,163,2026-03-03 16:23:25.265672
10564,29.3,60.5,165,2026-03-03 16:23:31.501376
10565,29.3,60.4,176,2026-03-03 16:23:37.857894
10566,29.3,60.5,173,2026-03-03 16:23:44.331105
10567,29.3,60.5,166,2026-03-03 16:23:51.051272
10568,29.3,60.6,170,2026-03-03 16:23:57.320607
10569,29.3,60.6,174,2026-03-03 16:24:03.689481
10570,29.3,60.6,172,2026-03-03 16:24:10.85887
10571,29.3,60.6,174,2026-03-03 16:24:17.370577
10572,29.3,60.6,180,2026-03-03 16:24:23.818011
10573,29.3,60.8,179,2026-03-03 16:24:30.119285
10574,29.3,60.8,177,2026-03-03 16:24:36.501108
10575,29.3,60.8,174,2026-03-03 16:24:42.822026
10576,29.3,60.8,170,2026-03-03 16:24:49.217035
10577,29.3,60.8,174,2026-03-03 16:24:55.64966
10578,29.3,60.8,172,2026-03-03 16:25:02.470122
10579,29.3,60.8,165,2026-03-03 16:25:08.847034
10580,29.3,60.8,166,2026-03-03 16:25:15.180018
10581,29.3,60.8,174,2026-03-03 16:25:21.525956
10582,29.3,60.8,173,2026-03-03 16:25:27.966581
10583,29.3,60.8,174,2026-03-03 16:25:36.306315
10584,29.3,60.8,174,2026-03-03 16:25:42.907236
10585,29.3,60.8,170,2026-03-03 16:25:49.387211
10586,29.3,60.8,169,2026-03-03 16:25:55.778088
10587,29.3,60.8,171,2026-03-03 16:26:02.075117
10588,29.3,60.8,178,2026-03-03 16:26:08.496855
10589,29.3,60.8,172,2026-03-03 16:26:15.4594
10590,29.3,60.8,176,2026-03-03 16:26:21.743896
10591,29.3,60.9,170,2026-03-03 16:26:28.128947
10592,29.3,60.8,173,2026-03-03 16:26:34.704188
10593,29.3,60.8,173,2026-03-03 16:26:40.98816
10594,29.3,60.8,169,2026-03-03 16:26:47.303215
10595,29.3,60.9,167,2026-03-03 16:26:53.824143
10596,29.3,60.9,168,2026-03-03 16:27:00.229763
10597,29.3,60.8,172,2026-03-03 16:27:06.90965
10598,29.3,60.9,174,2026-03-03 16:27:13.338325
10599,29.3,60.8,170,2026-03-03 16:27:19.665557
10600,29.3,60.8,170,2026-03-03 16:27:26.082615
10601,29.3,60.8,175,2026-03-03 16:27:32.525011
10602,29.3,60.8,172,2026-03-03 16:27:39.280566
10603,29.3,60.9,166,2026-03-03 16:27:45.975005
10604,29.3,60.9,167,2026-03-03 16:27:52.275304
10605,29.3,60.9,162,2026-03-03 16:27:58.653578
10606,29.3,60.8,169,2026-03-03 16:28:04.991135
10607,29.3,60.8,171,2026-03-03 16:28:11.983874
10608,29.3,60.9,169,2026-03-03 16:28:18.308388
10609,29.3,60.9,164,2026-03-03 16:28:24.909797
10610,29.3,60.9,165,2026-03-03 16:28:31.200096
10611,29.3,61,165,2026-03-03 16:28:37.563435
10612,29.3,60.9,163,2026-03-03 16:28:44.039166
10613,29.3,60.9,161,2026-03-03 16:28:50.437501
10614,29.3,60.8,164,2026-03-03 16:28:56.991001
10615,29.3,60.8,161,2026-03-03 16:29:03.353736
10616,29.3,60.9,164,2026-03-03 16:29:09.958038
10617,29.3,60.9,171,2026-03-03 16:29:16.737677
10618,29.3,60.9,167,2026-03-03 16:29:23.535589
10619,29.3,60.9,167,2026-03-03 16:29:30.264162
10620,29.3,61,161,2026-03-03 16:29:37.406206
10621,29.3,61,161,2026-03-03 16:29:44.351321
10622,29.3,61,161,2026-03-03 16:29:51.38362
10623,29.3,61,165,2026-03-03 16:29:58.665879
10624,29.3,61,165,2026-03-03 16:30:05.320997
10625,29.3,61,162,2026-03-03 16:30:12.407087
10626,29.3,61,168,2026-03-03 16:30:19.286557
10627,29.3,60.9,165,2026-03-03 16:30:25.689726
10628,29.3,60.9,164,2026-03-03 16:30:32.790598
10629,29.3,60.9,166,2026-03-03 16:30:39.4069
10630,29.3,61,161,2026-03-03 16:30:45.953121
10631,29.3,61,164,2026-03-03 16:30:52.948964
10632,29.3,61,163,2026-03-03 16:31:00.196497
10633,29.3,61,164,2026-03-03 16:31:07.080878
10634,29.3,61,163,2026-03-03 16:31:14.029625
10635,29.3,61,164,2026-03-03 16:31:20.561079
10636,29.3,61.1,161,2026-03-03 16:31:26.941143
10637,29.3,61.2,158,2026-03-03 16:31:33.26122
10638,29.3,61.2,158,2026-03-03 16:31:39.900996
10639,29.3,61.2,156,2026-03-03 16:31:48.180238
10640,29.3,61.2,159,2026-03-03 16:31:54.750324
10641,29.4,61,158,2026-03-03 16:32:01.249189
10642,29.4,61,156,2026-03-03 16:32:07.893391
10643,29.4,61,157,2026-03-03 16:32:14.758273
10644,29.4,61,156,2026-03-03 16:32:21.19968
10645,29.4,61,155,2026-03-03 16:32:28.251152
10646,29.4,60.9,155,2026-03-03 16:32:34.901984
10647,29.4,61,154,2026-03-03 16:32:41.675654
10648,29.4,61,156,2026-03-03 16:32:48.081446
10649,29.4,61,153,2026-03-03 16:32:54.848135
10650,29.4,60.9,154,2026-03-03 16:33:01.25959
10651,29.4,60.9,153,2026-03-03 16:33:07.838478
10652,29.4,60.9,154,2026-03-03 16:33:14.266904
10653,29.4,60.8,154,2026-03-03 16:33:20.81232
10654,29.5,60.7,153,2026-03-03 16:33:27.162506
10655,29.5,60.7,154,2026-03-03 16:33:33.475346
10656,29.5,60.7,154,2026-03-03 16:33:39.830125
10657,29.5,60.7,154,2026-03-03 16:33:46.781935
10658,29.5,60.7,157,2026-03-03 16:33:53.608657
10659,29.5,60.7,154,2026-03-03 16:34:00.129769
10660,29.5,60.7,156,2026-03-03 16:34:06.410191
10661,29.5,60.8,153,2026-03-03 16:34:12.791018
10662,29.5,60.9,153,2026-03-03 16:34:19.278237
10663,29.5,60.9,152,2026-03-03 16:34:25.757636
10664,29.5,60.9,155,2026-03-03 16:34:32.375692
10665,29.5,60.9,155,2026-03-03 16:34:39.017738
10666,29.5,60.9,154,2026-03-03 16:34:45.607041
10667,29.5,60.9,153,2026-03-03 16:34:51.963816
10668,29.5,60.9,152,2026-03-03 16:34:58.333056
10669,29.5,60.9,151,2026-03-03 16:35:04.748006
10670,29.6,60.8,153,2026-03-03 16:35:11.388669
10671,29.6,60.8,152,2026-03-03 16:35:17.71306
10672,29.6,60.9,154,2026-03-03 16:35:24.610003
